frame,time_s,WRIST_x,WRIST_y,WRIST_speed_px_s,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_speed_px_s,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_speed_px_s,THUMB_IP_x,THUMB_IP_y,THUMB_IP_speed_px_s,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_speed_px_s,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_speed_px_s,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_speed_px_s,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_speed_px_s,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_speed_px_s,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_speed_px_s,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_speed_px_s,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_speed_px_s,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_speed_px_s,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_speed_px_s,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_speed_px_s,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_speed_px_s,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_speed_px_s,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_speed_px_s,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_speed_px_s,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_speed_px_s,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_speed_px_s
27,1.08,364.2628479003906,102.65802383422852,12.026460133514032,363.5002899169922,136.411771774292,13.844470840490732,346.34754180908203,160.8347225189209,14.452724400594708,325.93177795410156,176.77001953125,8.422971439902785,310.41913986206055,187.00013637542725,11.643595928563666,333.55812072753906,156.96382999420166,39.3506834452707,311.38763427734375,196.02274417877197,24.240780986761433,300.8034133911133,216.6299057006836,5.295377633318137,294.8714828491211,230.7473659515381,25.82070494731379,314.43504333496094,143.04184913635254,25.034865876912036,286.0465621948242,182.7165126800537,16.041473936785117,276.2483024597168,204.41393852233887,17.873364750563844,273.856201171875,218.30872535705566,56.62701682489004,301.0965919494629,131.17243766784668,10.298990255613376,273.8683319091797,167.72546768188477,27.54531342561978,266.7961883544922,189.4505739212036,48.69115672199443,266.9467353820801,204.05869960784912,75.90840490646843,294.03247833251953,122.15662479400635,13.329281151071292,271.0329055786133,148.67956638336182,41.86227724802066,264.58290100097656,166.08701705932617,65.79208159798182,264.67573165893555,179.04589176177979,89.18750860471744
28,1.12,365.67691802978516,103.56622695922852,42.01508097625209,363.4832763671875,137.66701698303223,31.38401259939397,345.32249450683594,162.2429609298706,43.544929339678504,324.5093536376953,178.13138008117676,49.22266679844175,308.47570419311523,188.981294631958,69.38087919569827,334.26055908203125,157.37327098846436,20.326423222687822,308.6679267883301,198.34487915039062,89.40469664750354,297.72851943969727,217.7713108062744,81.99763116823708,291.82411193847656,230.74098587036133,76.18443973541406,315.62591552734375,142.17474460601807,36.827697161216285,285.0751304626465,183.80338668823242,36.44323256738048,277.3274612426758,203.10690879821777,42.37415470081364,276.4793586730957,213.5738468170166,135.32375545597327,302.7603530883789,129.28954124450684,62.81620048001696,271.8611145019531,165.69329738616943,71.40832335353608,268.8498115539551,183.36040019989014,160.67744124710973,272.45092391967773,192.34142303466797,323.64203001719477,295.99937438964844,119.61127281188965,80.41881314567603,271.76048278808594,146.78186416625977,50.80995412157233,268.07872772216797,162.67300128936768,122.15847325841023,270.5916976928711,171.8833351135254,232.24565638313388
29,1.16,367.26036071777344,103.91924858093262,40.55794474833312,362.5973892211914,138.44504356384277,29.475852361391254,343.4307098388672,162.06677913665771,47.49927140376302,322.4045181274414,176.87426090240479,61.29172637305004,306.7683219909668,187.1719264984131,62.194086469801746,332.4394226074219,156.1286973953247,55.14470445956936,304.6556282043457,193.9064598083496,149.5787965063206,293.50847244262695,210.9201192855835,201.16476752694123,287.8050422668457,221.65812492370605,248.30838185824814,315.2840042114258,140.57743549346924,40.83732781555591,283.1439781188965,180.68883419036865,91.61668324028301,276.61998748779297,199.23099517822266,98.49881186945747,276.87856674194336,209.14978981018066,111.05079772892006,303.27795028686523,127.73666381835938,40.92168710261756,271.21740341186523,162.7757978439331,74.69173124604944,268.9309883117676,180.45098304748535,72.76373509824502,272.61953353881836,189.2950201034546,76.27663478652971,297.1036148071289,118.04184436798096,47.974293508002134,272.60143280029297,144.91018295288086,51.29807189082829,269.8409080505371,159.56947803497314,89.2228113357887,272.143611907959,166.89733028411865,130.54855870963107
30,1.2,365.0706481933594,105.63175678253174,69.49606679571902,359.92881774902344,139.12982940673828,68.87581829232063,340.7582473754883,161.85762405395508,67.0158631724124,320.2842712402344,175.6763792037964,60.88086433032574,304.2985153198242,184.66243743896484,88.02513963461946,329.6435546875,156.59759044647217,70.8728532261412,301.0714340209961,191.05731010437012,114.46643061298474,290.1973342895508,207.25956916809082,123.3978905599492,285.1833724975586,217.00032234191895,133.62325132180538,313.10766220092773,141.3946008682251,58.11746615884164,279.40494537353516,178.3218240737915,110.63199910870847,274.06089782714844,195.3138828277588,116.97411320826048,276.0434341430664,203.23585510253906,149.31524994109552,301.3286590576172,128.49855422973633,52.322397781515996,268.47545623779297,161.22111797332764,78.80079237176457,268.47217559814453,176.40432357788086,101.81466608844308,273.996639251709,182.26824760437012,179.0110888645691,295.48633575439453,118.68698358535767,43.530134276518936,271.3224411010742,144.72806453704834,32.29731881340744,270.4736137390137,157.66425132751465,50.188428042750445,274.10682678222656,162.64569282531738,117.07538629988473
31,1.24,363.0927276611328,105.48775434494019,49.57889126077068,358.72669219970703,139.22472953796387,30.14664026912768,339.4633102416992,162.89400100708008,41.46489003839944,319.1327667236328,177.84067153930664,61.28888543866573,303.22425842285156,188.31921100616455,95.28254300521091,327.7083969116211,156.26951694488525,49.069261253788596,298.4800720214844,190.91362953186035,64.88355492452472,289.12567138671875,205.8702850341797,43.86464822356653,286.5210723876953,213.02699089050293,104.81174737023605,311.61428451538086,140.6929636001587,41.24978611784726,277.1636962890625,177.35641479492188,61.00826037501549,273.56250762939453,192.87322998046875,62.27549232142886,278.30068588256836,198.4915065765381,131.34883981133083,300.3658866882324,127.73569107055664,30.709229423786113,267.0258331298828,160.52855014801025,40.16417361632713,268.2984733581543,174.88669395446777,38.1884483682449,275.52515029907227,179.34659957885742,82.4332048043059,295.2524948120117,118.05666446685791,16.807434691989567,270.58393478393555,144.37113761901855,20.505919957233775,270.5333709716797,157.3522424697876,7.9419949538843575,275.4167938232422,161.63556575775146,41.3549448462375
32,1.28,363.1806182861328,104.59234714508057,22.492760161929528,358.8673400878906,138.7631607055664,12.063053497437435,339.4633102416992,162.57669925689697,7.932543754577637,318.7144660949707,176.97681427001953,23.99511405525218,302.8834533691406,186.4379596710205,47.796800825317796,327.35401153564453,155.85333824157715,13.665506480580625,297.29610443115234,189.2777681350708,50.48404305113954,287.8141784667969,203.6227512359619,65.05488957957165,285.17045974731445,210.42006969451904,73.40041138520024,311.5251922607422,140.47383785247803,5.913624265901369,277.4685287475586,176.2834882736206,27.88474210774165,273.9189338684082,191.01224899291992,47.370150806412646,277.82323837280273,196.0155487060547,63.039290828171616,300.474853515625,127.65891551971436,3.3324404232427987,268.7644958496094,159.83721256256104,46.77670166614548,270.2183151245117,173.28367710113525,62.527271249823855,276.6172409057617,176.83018684387207,68.57931059189697,295.2526092529297,118.09553861618042,0.9718579443109511,270.90173721313477,143.9165496826172,13.866519388588875,271.0530090332031,155.9923553466797,36.39468284120072,275.8476257324219,159.16462898254395,62.705385938133084
33,1.32,363.0762481689453,106.18319034576416,39.85658046768245,359.1468048095703,140.23950576782227,37.56407254204776,338.86680603027344,164.1824197769165,42.82344321937231,317.41466522216797,178.53854656219482,50.79671533033561,300.8626365661621,187.49945640563965,57.06616701693421,326.0960006713867,156.79171085357666,39.23594090197687,293.77729415893555,191.85988426208496,109.11390099697729,285.35600662231445,205.63525199890137,79.42279324066074,285.3336715698242,209.8888635635376,13.892850063054818,310.61471939086914,140.70233345031738,23.46767837109727,276.70568466186523,177.20046043395996,29.81997067732841,274.4084358215332,191.5112543106079,17.475312393382268,279.55060958862305,196.04135513305664,43.18909938369252,300.08270263671875,127.3619270324707,12.297979340683813,269.01599884033203,160.14076709747314,9.855173451294108,271.1610221862793,173.44781398773193,23.922237586711447,278.1574249267578,176.84635162353516,38.50672115547859,295.29558181762695,117.5403356552124,13.921587759310958,271.8422317504883,143.919038772583,23.51244577825568,273.09587478637695,155.8394193649292,51.214560307619415,278.86573791503906,158.53890895843506,77.05731103954831
34,1.36,363.30738067626953,107.17243194580078,25.397110800061913,359.43531036376953,141.76800727844238,38.88727557611052,338.77132415771484,165.4359483718872,31.428994638674418,316.8609428405762,179.3690013885498,24.953252474526895,299.8078155517578,188.30612182617188,33.19785829981491,326.34944915771484,157.59954929351807,21.166587471014648,293.3218574523926,191.00093364715576,24.305590310589505,285.4699516296387,204.41173553466797,30.72027021105439,287.07592010498047,208.42530727386475,56.884900079541445,311.12178802490234,141.41472816467285,21.860707168655196,276.50705337524414,177.05975532531738,6.085449635342837,273.46078872680664,191.61230564117432,23.825490387830108,279.1790008544922,196.62394523620605,17.275421115887173,301.03078842163086,128.02791595458984,28.965581945839457,268.8318634033203,160.28380393981934,5.829097133769188,270.2732276916504,173.86962890625,24.572684150518107,277.8337097167969,177.97825813293457,29.432166535748134,296.9957160949707,118.44441175460815,48.13918722372782,272.8642272949219,144.038987159729,25.725261276868544,273.3186721801758,156.4244556427002,15.650601525813876,279.1886901855469,160.22764205932617,42.98340999059598
35,1.4,362.5172805786133,108.46093654632568,37.78642505823234,359.68116760253906,143.4114933013916,41.54434445177841,339.4194793701172,167.97573566436768,65.52969112551958,316.6242027282715,183.0589199066162,92.43762948180051,298.85948181152344,192.85227298736572,116.10024564813347,328.1924819946289,159.3156623840332,62.95739718939364,293.63637924194336,190.94751834869385,7.975632820190559,285.44729232788086,204.80356693267822,9.812150898975387,286.8928527832031,209.23029899597168,20.63863665802892,312.5601005554199,143.1587791442871,56.51579842695167,277.0251274108887,178.060884475708,28.18089204331174,273.4406089782715,193.48083972930908,46.7160763333443,278.8555908203125,199.02620315551758,60.598252662014914,301.57949447631836,130.0282859802246,51.856524263519354,268.9531898498535,162.48709201812744,55.16565089937645,270.4552459716797,176.35193824768066,62.224343712985245,277.8957939147949,180.33087730407715,58.835955270080454,296.3888740539551,120.78031539916992,60.3360542059066,272.6225280761719,146.90497398376465,71.90401148358431,273.41732025146484,159.52621936798096,77.58330059296202,279.29895401000977,163.28540325164795,76.49371551087661
36,1.44,361.53038024902344,111.0437822341919,69.12427263574651,360.18253326416016,146.70762062072754,83.35100041363283,340.0226593017578,172.60246753692627,116.64710093505202,317.52002716064453,189.44189071655273,161.1381739651917,299.8451232910156,200.47033309936523,192.03894298444646,326.43726348876953,162.80649662017822,97.68161184286875,289.7872734069824,192.08959579467773,100.37416444657028,282.71228790283203,205.17930507659912,69.0173363992419,285.92260360717773,209.49511528015137,25.143477384113538,310.8344268798828,145.61798572540283,75.10678499245523,275.1412582397461,178.05440425872803,47.09700791447327,271.52713775634766,193.36491107940674,47.92449510035844,277.03086853027344,199.63777542114258,48.112057167662606,300.76833724975586,131.8727159500122,50.37297117288724,268.2911682128906,161.8777370452881,22.494251081263478,268.81561279296875,175.30597686767578,48.6211898840892,276.0491180419922,179.85437393188477,47.67905228519159,296.5550422668457,122.82989501953125,51.40761431427103,273.94508361816406,146.80808544158936,33.152493790617605,274.04043197631836,158.48045825958252,30.433169789399322,279.5365524291992,162.4185562133789,22.470491713538706
37,1.48,363.16898345947266,112.70595073699951,58.351438569564216,360.71006774902344,147.44836807250977,22.734877117023164,340.50987243652344,172.9647731781006,15.178974280128408,320.48160552978516,191.51089668273926,90.31795268894868,303.9309883117676,205.3630542755127,159.36007474295073,325.26527404785156,164.05363082885742,42.78509512728341,289.55095291137695,190.20867347717285,47.39274826602664,281.7966651916504,204.44867134094238,29.285134933436563,284.7665786743164,210.17273426055908,33.49963738615156,310.7237243652344,147.0494842529297,35.894316063454276,274.89484786987305,177.33349800109863,19.046389137284507,269.9769592285156,193.60283374786377,39.20826335351068,275.03334045410156,200.7308864593506,56.926543440577326,301.04650497436523,133.1755542755127,33.30507642806943,268.88641357421875,161.71537399291992,15.42479337294663,266.8628120422363,177.43563652038574,72.2360756843569,272.45264053344727,184.79670524597168,152.80970455045053,296.9630813598633,124.17971134185791,35.25354596925391,273.65427017211914,147.49503135681152,18.649181463956815,270.73986053466797,161.66622161865234,114.68124307572596,274.10377502441406,168.9188289642334,211.79089948202088
38,1.52,363.31409454345703,113.67037296295166,24.381953580025346,361.94053649902344,148.36479663848877,38.35601860585976,341.6680145263672,172.87510871887207,29.04019644729946,321.4803695678711,190.4626750946045,36.19649587326702,306.0548400878906,204.5734405517578,56.647132538213455,326.23931884765625,164.48939323425293,26.676911201245645,289.6756935119629,190.5871868133545,9.963450804750584,282.05535888671875,205.0919008255005,17.332530788826816,285.5056381225586,210.84075450897217,24.90557066609205,311.2121772766113,147.10309982299805,12.28466717056207,273.8572120666504,177.60136127471924,26.791309149193726,269.6316337585449,193.8343620300293,10.393959353063172,275.73949813842773,200.61275482177734,17.899262535937012,301.4131546020508,133.2753038406372,9.499405416408944,267.45595932006836,162.15388298034668,37.403956218485355,266.1507225036621,177.83989906311035,20.4710117360655,272.7553367614746,184.7977066040039,7.567447108333926,297.7329635620117,124.6466875076294,22.51090492105388,273.8874626159668,148.34844589233398,22.117514062794502,271.81297302246094,162.33545780181885,31.617316065691014,276.3418388366699,168.92170429229736,55.95164148195691
39,1.56,365.1486587524414,114.41755771636963,49.52215976602505,363.11851501464844,147.8423023223877,32.21639425075383,342.98946380615234,172.75732040405273,33.167211653158745,323.46752166748047,192.64431953430176,73.7747667238092,311.24340057373047,210.63939571380615,199.55727865577762,327.66075134277344,164.92557048797607,37.17123328967356,291.1794090270996,190.8969783782959,38.38237847772508,282.2529983520508,206.43709659576416,33.990927269199396,283.0620002746582,214.3943738937378,107.8180662721735,313.3874702453613,147.85371780395508,57.52894300496272,274.69730377197266,178.59563827514648,32.541711952986915,271.7403793334961,195.4020595550537,65.69095937533862,277.8047180175781,202.23724365234375,65.68912157785795,303.76317977905273,134.30132389068604,64.10604240068395,269.158935546875,163.09008121490479,48.5836595694626,269.6390724182129,179.02716636657715,92.1214849269287,276.2753677368164,185.38254261016846,89.20710181045082,299.7775077819824,125.59261322021484,56.31904940352055,274.71580505371094,149.51305389404297,35.72869113027809,272.9075241088867,164.10448551177979,52.00661688312782,276.95905685424805,170.81242561340332,49.72288956876228
40,1.6,366.2525177001953,114.60916757583618,28.009138182711386,363.9458465576172,148.11023712158203,21.740896638167342,343.6859130859375,175.25519371032715,64.828681217843,325.5731201171875,196.5360689163208,110.62113858756342,317.1310615539551,215.48845767974854,190.6861848817456,329.09313201904297,166.8418264389038,59.81090656820207,294.0888023376465,194.51136589050293,115.99667701019779,284.46550369262695,211.29000663757324,133.33678167512872,282.8292465209961,220.6772518157959,157.17969273519597,314.9677276611328,149.93160724639893,65.26311187761608,276.8807601928711,182.05839157104492,102.34177522588865,276.04021072387695,197.93578147888184,124.77053130895905,282.6374816894531,203.17926406860352,123.09297089203793,304.97941970825195,136.75330638885498,68.42631866059169,270.92233657836914,166.9121789932251,105.23193023304425,273.2645797729492,182.5056552886963,125.60898843373229,280.2288627624512,188.03329467773438,118.9973987148034,300.02262115478516,128.2201051712036,65.97250619594074,274.87260818481445,152.95738220214844,86.19739234723312,273.9530944824219,167.967209815979,100.04329205482053,278.35391998291016,174.7047758102417,103.36837403955094
