frame,time_s,WRIST_x,WRIST_y,WRIST_speed_px_s,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_speed_px_s,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_speed_px_s,THUMB_IP_x,THUMB_IP_y,THUMB_IP_speed_px_s,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_speed_px_s,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_speed_px_s,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_speed_px_s,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_speed_px_s,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_speed_px_s,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_speed_px_s,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_speed_px_s,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_speed_px_s,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_speed_px_s,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_speed_px_s,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_speed_px_s,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_speed_px_s,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_speed_px_s,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_speed_px_s,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_speed_px_s,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_speed_px_s,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_speed_px_s
10,0.4,379.72923278808594,81.58984422683716,395.31202408301857,373.56231689453125,106.410391330719,491.1325553035149,357.6051330566406,130.12990951538086,501.85148323680903,341.2856674194336,149.15576934814453,478.61323063867314,327.77515411376953,161.95654392242432,420.32342553755075,336.27750396728516,104.76227760314941,643.6315273701747,306.1543083190918,127.53291606903076,649.3061363902495,298.8525390625,144.56315517425537,647.0645395658541,301.01945877075195,155.3241491317749,565.9359442785101,323.6759567260742,92.08943367004395,556.5274816053346,287.1843719482422,115.08944034576416,710.5232683770873,277.1153259277344,136.88193798065186,624.1961508963257,277.3388481140137,153.3977508544922,440.722594388473,316.66805267333984,84.83857154846191,444.40375940837856,284.2445755004883,105.46695470809937,601.9306978689835,275.0943183898926,126.51741027832031,503.03415312654937,275.27198791503906,142.9837417602539,319.6390699039074,314.9648666381836,82.96540260314941,321.3771681842099,288.84748458862305,97.93004751205444,432.48462762539964,280.38896560668945,113.83992433547974,397.42122177798245,279.3459701538086,127.98022270202637,274.46268642356046
11,0.44,388.1736373901367,66.28096103668213,437.0854275860639,380.400390625,86.80277109146118,519.1447436591501,363.10009002685547,107.87884712219238,572.987963295303,346.10530853271484,128.14593315124512,538.8889945302834,333.7415313720703,144.1321563720703,469.91119449156537,338.1531524658203,75.4819107055664,733.5095189170742,311.7130661010742,95.83137273788452,804.6302091859079,303.83825302124023,113.01621437072754,798.4621225125783,302.1703338623047,128.4764814376831,671.8080892676572,327.724609375,66.96485996246338,636.2172350400955,296.04488372802734,89.18832778930664,684.3684591751329,286.12218856811523,110.40839910507202,699.0939829609487,283.2579040527344,128.53211402893066,639.0105231657114,323.2816696166992,64.01194095611572,546.2877394878204,294.0244483947754,84.96439218521118,567.8913759653727,284.59802627563477,105.42639255523682,578.3335392384638,282.16365814208984,123.01405906677246,528.1354853377768,322.8472900390625,66.15850925445557,464.0879918621931,299.32485580444336,81.65602684020996,483.8769577729198,291.832218170166,96.57769203186035,517.7672578821212,289.18540954589844,110.31598091125488,505.4948105528923
12,0.48,389.2258834838867,55.28264880180359,276.2133390353495,385.43296813964844,72.06469774246216,389.3405020684179,370.4435348510742,87.10055351257324,550.9444545584228,353.5767364501953,101.25081539154053,697.8402371041328,341.0659408569336,113.10604333877563,796.9734406869894,341.19327545166016,49.68545079231262,649.3745509262842,313.2388114929199,68.83178472518921,676.0665887396091,306.7108154296875,90.63258647918701,564.1799426919214,308.3530044555664,110.85841655731201,466.78529981255065,330.01171112060547,47.51482844352722,489.6009602742584,300.1899528503418,70.60715675354004,475.9474203425576,292.3944664001465,94.39070463180542,430.04941971904964,293.92587661743164,115.40629863739014,422.8568525029598,324.36676025390625,49.924081563949585,353.23965301937545,297.71387100219727,71.83505058288574,340.94670595885395,290.0966262817383,93.41806411743164,330.1841852448816,289.7522735595703,113.29068660736084,308.3535470232046,323.17115783691406,55.02530336380005,278.4478898221038,302.58541107177734,73.04970502853394,230.08150156176984,296.7139434814453,89.5936632156372,213.02567409912737,295.0638771057129,104.99472856521606,198.22983406581127
13,0.52,391.94313049316406,50.34547805786133,140.8880013172388,389.9121856689453,58.1744384765625,364.86529376321863,378.41087341308594,65.86740016937256,566.9685202116567,363.44276428222656,76.12939596176147,674.7333822283509,349.979248046875,86.7392349243164,695.8159019395231,346.9488525390625,29.582197666168213,522.7735252136351,318.8253974914551,43.81528973579407,640.8173319448479,309.2643928527832,64.81535911560059,648.5801735323763,306.4837074279785,84.68760967254639,655.9370226901764,336.4484405517578,32.529966831207275,407.72046437344994,310.22302627563477,48.624207973480225,604.1070887185759,303.16837310791016,69.74380731582642,672.4705444534393,302.8795623779297,88.35423231124878,712.3827891360869,330.9101104736328,38.28651309013367,333.77428009130455,307.97767639160156,53.63146662712097,522.4438785088196,302.9756164550781,72.38575458526611,616.5561775609975,302.63322830200195,89.57947969436646,674.6018864612877,329.5900344848633,44.457149505615234,309.11956969740527,311.30603790283203,55.590312480926514,487.90349997333004,306.645565032959,69.68872547149658,556.1270387918375,305.5459976196289,83.25417280197144,603.3897037585909
14,0.56,382.6508331298828,41.282243728637695,324.5082884092306,385.01636505126953,38.6506462097168,503.2069181754431,379.1716003417969,42.5220000743866,583.9447807022491,369.03411865234375,53.98285746574402,571.0365635446493,355.6805419921875,62.59909629821777,620.1063646353928,351.1867141723633,12.355223894119263,443.5144421026961,327.7690124511719,19.05739188194275,658.0946715183755,318.1509780883789,37.401509284973145,720.4558277948498,314.7593879699707,55.742268562316895,752.6285855339976,340.5745315551758,20.252705812454224,323.80141009872847,319.5851135253906,28.4153813123703,556.8018906503172,314.2738342285156,46.77305459976196,637.8610482718112,313.5361671447754,62.93458700180054,689.0761899161226,334.61456298828125,29.66030180454254,234.6999275363981,316.9757652282715,37.9707670211792,451.54119057688735,312.4102592468262,52.773553133010864,544.0880733000209,311.1326789855957,65.93644380569458,628.1091704253472,332.9789352416992,38.51489782333374,171.01718370397103,318.98948669433594,44.61575746536255,334.9218594699581,314.68358993530273,54.70236539840698,425.1476453620204,313.4705352783203,64.36684370040894,512.0604808606279
117,4.68,431.6459274291992,57.70099997520447,,448.79173278808594,60.65078258514404,,448.65772247314453,55.14380693435669,,433.8673782348633,47.03849673271179,,420.9228515625,41.07880711555481,,448.9120101928711,-0.18149301409721375,,433.38966369628906,-1.4460906386375427,,419.7563171386719,20.07451057434082,,413.98853302001953,35.38851857185364,,426.20418548583984,-10.752219557762146,,411.8585968017578,-11.861012578010559,,404.66102600097656,13.879660069942474,,407.2939682006836,28.412112593650818,,407.40074157714844,-12.79275119304657,,393.8780975341797,-9.694772958755493,,392.97698974609375,12.56727933883667,,399.77222442626953,25.80629289150238,,394.0122985839844,-10.411364436149597,,385.94390869140625,-2.8159698843955994,,387.34230041503906,13.351016342639923,,394.20875549316406,23.243547677993774,
118,4.72,430.5275344848633,47.53030300140381,255.80006805953244,448.49708557128906,53.40559244155884,181.27947553272259,451.9584655761719,51.16608381271362,129.2216754859562,429.3760681152344,51.049439907073975,150.53972012944706,409.7465515136719,51.823718547821045,387.5909606697836,449.88075256347656,2.6634174585342407,75.13312093334082,424.6232223510742,12.440147995948792,410.5469806214101,411.2272262573242,34.30013179779053,414.6637873441495,406.10618591308594,50.882792472839355,434.60033337607405,429.6558380126953,-7.536250948905945,117.94161495019534,401.9306945800781,-1.8563872575759888,352.36324503762535,395.42884826660156,24.852742552757263,358.50526922012097,398.88328552246094,43.381361961364746,429.256631971597,412.2966003417969,-7.512039542198181,180.02664487304173,385.64327239990234,3.5143107175827026,389.14347977371244,386.38526916503906,28.355582356452942,427.7274923905779,393.6817169189453,43.87525677680969,476.69548559937124,398.49239349365234,-0.7737421989440918,265.70073953923105,379.52720642089844,14.5096555352211,461.8924145629102,382.95825958251953,32.53833889961243,492.044942641488,390.9912109375,43.35880994796753,509.2742195747255
119,4.76,424.65015411376953,45.0748085975647,159.24245035833587,444.9699020385742,50.037667751312256,121.92195350055732,449.8196792602539,50.4577374458313,56.32584598029434,425.91053009033203,55.9647274017334,150.3537598407489,406.1160659790039,57.801586389541626,174.8487366813642,441.66343688964844,3.0077308416366577,205.6131510098588,421.27784729003906,19.13171410560608,187.03039742731318,405.9743118286133,42.47232913970947,242.8707467340224,400.2606964111328,59.503594636917114,260.3939053021546,420.6450653076172,-4.890764951705933,234.77731590802472,396.73946380615234,4.586344957351685,206.84788393500205,390.8004379272461,29.981178045272827,172.70464829866688,394.1071319580078,49.1191828250885,186.63840563945752,402.81368255615234,-1.440916657447815,281.4962952809426,381.5352249145508,21.104963421821594,451.5993223416157,386.22745513916016,45.17011642456055,420.3818659819273,395.2477264404297,59.161527156829834,384.1569080080274,389.75608825683594,9.141305387020111,330.3702447848856,375.50010681152344,32.74387836456299,466.840720598258,381.8584442138672,49.4598913192749,423.93139932696425,390.89073181152344,57.63869047164917,357.0058506395407
120,4.8,425.69896697998047,46.6644287109375,47.61105788816924,445.1646423339844,52.264394760131836,55.88065941396355,449.66434478759766,50.71622371673584,7.539228684086781,425.64151763916016,53.071603775024414,72.64008887275696,405.56835174560547,54.30091381072998,88.58152807411027,444.8252487182617,4.207838773727417,84.5477420168112,419.72591400146484,17.962254881858826,48.58067908253443,406.163330078125,41.02234125137329,36.556401414202526,401.88880920410156,56.086134910583496,94.63674711674092,423.92242431640625,-4.57032322883606,82.32468102825634,396.5413284301758,3.3324623107910156,31.736013834437383,390.9181213378906,30.828795433044434,21.393699732539414,394.9979019165039,47.823811769485474,39.30217305262231,406.5560531616211,-3.309125304222107,104.56917954325371,381.00719451904297,14.833833575248718,157.33301793321485,384.91588592529297,39.41222906112671,147.63443173247913,394.6407699584961,51.46148443222046,193.0981844356825,393.4730529785156,4.675297737121582,145.26065165583285,375.609130859375,25.391387343406677,183.83248226849443,380.7527160644531,42.69176959991455,171.44624950054313,390.2692413330078,50.055001974105835,190.22779378066815
121,4.84,423.8176727294922,46.598689556121826,47.06106201917451,443.2372283935547,51.4808464050293,52.01485678718743,449.8039245605469,50.24062156677246,12.391527298580465,427.94986724853516,53.54841470718384,58.927002427412546,408.9520263671875,55.38840293884277,88.85341351244554,442.7208709716797,2.1653223037719727,73.3155816928985,419.41978454589844,17.57189691066742,12.40198041740852,405.30811309814453,39.65522289276123,40.31445684631203,400.3421401977539,54.6068000793457,53.50593750994951,421.3790512084961,-5.89232325553894,71.66079313614848,396.6727828979492,3.6217081546783447,7.942899159929377,390.7554626464844,28.67563784122467,53.98232039925824,394.1020965576172,45.184879302978516,69.67079644565334,403.4269714355469,-3.1713688373565674,78.30281481456657,381.27742767333984,17.50734508037567,67.17835275280007,385.47229766845703,40.49550533294678,30.445458497730588,394.97425079345703,51.94250822067261,14.632868659782275,390.13553619384766,6.227118372917175,92.01618598656114,375.325927734375,28.702926635742188,83.09067522401257,380.9017562866211,44.86348628997803,54.42062091778802,389.9173355102539,51.30993604660034,32.583519937191326
122,4.88,424.55894470214844,46.47127389907837,18.803571587359144,441.23790740966797,50.395824909210205,56.869126306586914,444.9076843261719,46.34758114814758,156.3828078261792,422.33131408691406,45.06474494934082,254.3874900988925,403.0382537841797,46.195857524871826,273.26223365964466,443.9483642578125,1.2937062978744507,37.636868802726866,417.60009765625,8.983917832374573,219.4661776697523,404.5487976074219,29.704822897911072,249.4832410102498,400.07625579833984,44.9717903137207,240.96694236131864,424.38167572021484,-9.87937331199646,124.7806127546267,397.4557113647461,-2.6064079999923706,156.92834316215644,390.53009033203125,24.33993637561798,108.5388751755159,393.0887222290039,43.23954105377197,54.83650947201142,407.49156951904297,-10.62427282333374,212.23032212162002,381.4558792114258,2.28091299533844,380.68694404958296,381.93836212158203,27.063691020011902,347.2232136776616,388.5204315185547,43.62339735031128,263.2244632752447,393.70262145996094,-4.405052661895752,280.3648941661088,375.02613067626953,12.166187167167664,413.48641946226536,377.5801086425781,30.369025468826294,371.75490713563454,384.89349365234375,41.97921395301819,264.9308421562035
123,4.92,424.60987091064453,42.34569311141968,103.14737731218102,441.9889450073242,45.49249291419983,124.0129079128099,444.7913360595703,39.03785705566406,182.76624966636896,420.7513427734375,37.454352378845215,194.31672668041145,401.10836029052734,37.670345306396484,218.53038616547985,444.38262939453125,-4.565207362174988,146.874639329096,416.64051055908203,4.162931442260742,122.88896708694507,403.45149993896484,23.727428913116455,151.93193587643964,398.87184143066406,37.47511625289917,189.8202043106487,424.60742950439453,-13.502059578895569,90.74283910952302,396.46251678466797,-4.373592138290405,50.678985120491085,392.1438217163086,19.491409063339233,127.75060195189553,395.8164978027344,34.96568441390991,217.7978754453744,407.5454330444336,-12.852482199668884,55.721507877094446,380.8399200439453,1.1961311101913452,31.18650984747368,383.2664489746094,22.824597358703613,111.05665715786748,390.6707763671875,34.59228157997131,232.08973887448806,393.7424850463867,-5.921335816383362,37.92017693545237,374.6181869506836,9.932799339294434,56.7584755396564,378.8760757446289,25.728843212127686,120.44402772911388,386.50264739990234,33.61083984375,213.0420454627912
124,4.96,430.40443420410156,45.77469348907471,168.32819013729906,446.15211486816406,43.137781620025635,119.57384896246323,446.42356872558594,32.30489730834961,173.19954249897208,422.6374053955078,30.766650438308716,173.71418598488583,403.5850143432617,33.06114435195923,130.81128758470854,440.0907516479492,-6.557367146015167,118.29231588515219,417.87384033203125,-2.7058348059654236,174.46534774421167,407.22808837890625,11.599624156951904,317.55537750165183,402.71080017089844,25.35797953605652,317.7682001316744,421.79798126220703,-11.832256615161896,81.70542119110041,396.3254165649414,-5.009281039237976,16.257629920997907,393.3192825317383,13.316199481487274,157.1522381092751,397.0395278930664,28.058534860610962,175.3648296293606,406.28482818603516,-9.689865410327911,85.11488399965347,383.0202102661133,-0.9102264046669006,75.78921193547707,386.01234436035156,16.312149167060852,176.6916857803999,393.3578109741211,27.520265579223633,189.13217153238696,393.87168884277344,-2.6097679138183594,82.85218612949929,377.9060745239258,7.518793344497681,101.97312647578731,382.6206970214844,19.731080532073975,176.76846734026785,390.1214599609375,25.76057195663452,216.10545783740395
132,5.28,424.94285583496094,76.79366827011108,,440.08968353271484,71.3371753692627,,439.7564697265625,66.00099563598633,,420.01697540283203,70.61073303222656,,402.50404357910156,78.70599746704102,,431.10294342041016,13.303307890892029,,413.3601379394531,24.560043811798096,,404.9263000488281,45.39059042930603,,403.92539978027344,61.887145042419434,,409.42882537841797,9.785379767417908,,395.39318084716797,25.3897887468338,,391.36505126953125,49.170377254486084,,394.02942657470703,65.18229961395264,,392.4408721923828,13.41562271118164,,381.4902877807617,27.83080279827118,,379.98016357421875,48.99472117424011,,383.9054870605469,64.1041088104248,,380.4304504394531,21.950429677963257,,373.7366485595703,32.226959466934204,,375.1095199584961,47.54241228103638,,380.2234649658203,59.004220962524414,
